de,444,emnist,76.018,94.699,,de,55,65.11933333,97.51166667,,,,,,,,,
de,444,fmnist,54.605,99.291,,,,,,,,,,,,,,
de,444,kmnist,65.376,98.417,,,,,,,,,,,,,,
de,555,emnist,76.377,94.814,,,,,,,,,,,,,,
de,555,fmnist,53.018,99.431,,,,,,,,,,,,,,
de,555,kmnist,65.819,98.477,,,,,,,,,,,,,,
de,11,emnist,77.058,94.664,,,,,,,,,,,,,,
de,11,fmnist,56.529,99.194,,,,,,,,,,,,,,
de,11,kmnist,65.92,98.423,,,,,,,,,,,,,,
de,22,emnist,76.927,94.497,,,,,,,,,,,,,,
de,22,fmnist,55.814,99.262,,,,,,,,,,,,,,
de,22,kmnist,65.836,98.433,,,,,,,,,,,,,,
de,33,emnist,75.995,94.903,,,,,,,,,,,,,,
de,33,fmnist,55.02,99.326,,,,,,,,,,,,,,
de,33,kmnist,64.956,98.427,,,,,,,,,,,,,,
de,44,emnist,76.419,94.757,,,,,,,,,,,,,,
de,44,fmnist,55.321,99.297,,,,,,,,,,,,,,
de,44,kmnist,65.586,98.457,,,,,,,,,,,,,,
de,55,emnist,76.181,94.648,,,,,,,,,,,,,,
de,55,fmnist,54.098,99.371,,,,,,,,,,,,,,
de,55,kmnist,65.079,98.516,,,,,,,,,,,,,,
swg,111,emnist,84.424,93.545,,swg,111,75.95333333,96.338,,swg,75.72966667,96.3852,,swg,emnist,84.7197,93.1699
swg,111,fmnist,64.483,98.583,,swg,222,76.34366667,96.28,,,0.697883874,0.070856351,,,,0.49307945,0.223504636
swg,111,kmnist,78.953,96.886,,swg,333,76.24633333,96.393,,,,,,,fmnist,63.9779,98.9029
swg,222,emnist,85.597,92.95,,swg,444,75.345,96.28133333,,,,,,,,2.413340536,0.18548522
swg,222,fmnist,64.452,98.805,,swg,555,76.01366667,96.35933333,,,,,,,kmnist,78.4914,97.0828
swg,222,kmnist,78.982,97.085,,swg,11,75.054,96.48566667,,,,,,,,0.470792051,0.111204316
swg,333,emnist,84.299,93.181,,swg,22,75.74166667,96.46866667,,,,,,,,,
swg,333,fmnist,65.613,98.977,,swg,33,74.38033333,96.41066667,,,,,,,,,
swg,333,kmnist,78.827,97.021,,swg,44,76.77833333,96.401,,,,,,,,,
swg,444,emnist,84.562,92.867,,swg,55,75.44033333,96.43433333,,,,,,,,,
swg,444,fmnist,63.342,98.804,,,,,,,,,,,,,,
swg,444,kmnist,78.131,97.173,,,,,,,,,,,,,,
swg,555,emnist,84.849,93.013,,,,,,,,,,,,,,
swg,555,fmnist,65.754,98.833,,,,,,,,,,,,,,
swg,555,kmnist,77.438,97.232,,,,,,,,,,,,,,
swg,11,emnist,84.886,93.172,,,,,,,,,,,,,,
swg,11,fmnist,61.931,99.073,,,,,,,,,,,,,,
swg,11,kmnist,78.345,97.212,,,,,,,,,,,,,,
swg,22,emnist,84.252,93.463,,,,,,,,,,,,,,
swg,22,fmnist,64.679,98.949,,,,,,,,,,,,,,
swg,22,kmnist,78.294,96.994,,,,,,,,,,,,,,
swg,33,emnist,85.404,93.038,,,,,,,,,,,,,,
swg,33,fmnist,58.91,99.212,,,,,,,,,,,,,,
swg,33,kmnist,78.827,96.982,,,,,,,,,,,,,,
swg,44,emnist,84.098,93.362,,,,,,,,,,,,,,
swg,44,fmnist,67.737,98.737,,,,,,,,,,,,,,
swg,44,kmnist,78.5,97.104,,,,,,,,,,,,,,
swg,55,emnist,84.826,93.108,,,,,,,,,,,,,,
swg,55,fmnist,62.878,99.056,,,,,,,,,,,,,,
swg,55,kmnist,78.617,97.139,,,,,,,,,,,,,,
vb,111,emnist,80.736,92.86,,vb,111,72.556,96.30933333,,vb,73.39673333,96.33443333,,vb,emnist,80.6517,93.2761
vb,111,fmnist,63.465,98.826,,vb,222,74.06466667,96.18066667,,,0.891899622,0.237847812,,,,0.652947343,0.393959234
vb,111,kmnist,73.467,97.242,,vb,333,72.49033333,96.57166667,,,,,,,fmnist,66.0108,98.4224
vb,222,emnist,81.456,92.985,,vb,444,72.308,96.711,,,,,,,,2.492756609,0.381353787
vb,222,fmnist,68.144,97.984,,vb,555,73.03133333,96.686,,,,,,,kmnist,73.5277,97.3048
vb,222,kmnist,72.594,97.573,,vb,11,75.15766667,96.14033333,,,,,,,,0.681874549,0.266840693
vb,333,emnist,80.124,93.591,,vb,22,73.709,96.067,,,,,,,,,
vb,333,fmnist,63.383,98.707,,vb,33,73.60433333,96.11766667,,,,,,,,,
vb,333,kmnist,73.964,97.417,,vb,44,74.06733333,96.25633333,,,,,,,,,
